"reporting_date","platform","channel_group","total_cost_usd"
"1/5/2017","android","UAC App Install",0
"5/30/2017","ios","Glispa App Install",0
"5/3/2017","ios","Facebook DPA",0
"3/23/2017","android","inMobi App Install",14
"4/29/2017","ios","Instagram App Install",0
"2/3/2017","ios","Facebook DPA",0
"2/25/2017","ios","UAC App Install",0
"4/23/2017","android","Facebook DPA",0
"2/20/2017","android","Facebook App Install",0
"5/2/2017","android","Iron Source App Install",820.8
"5/30/2017","android","Facebook App Install",0
"4/25/2017","android","BBM App Install",508.8
"2/18/2017","ios","inMobi App Install",0
"5/14/2017","android","Facebook App Install",0
"3/9/2017","ios","BBM App Install",18
"3/22/2017","ios","Mundomedia App Install",6.6
"5/24/2017","android","UAC App Install",0
"1/15/2017","ios","GDN App Install",0.03
"5/2/2017","android","UAC App Install",0
"3/4/2017","ios","UAC App Install",0
"1/5/2017","ios","Facebook DPA",0
"4/8/2017","ios","UAC App Install",0
"2/2/2017","android","UAC App Install",0
"2/26/2017","android","Glispa App Install",0
"2/4/2017","ios","UAC App Install",0
"4/30/2017","ios","Instagram App Install",0
"3/29/2017","ios","UAC App Install",0
"4/1/2017","android","GDN App Install",0
"2/26/2017","android","Instagram App Install",0
"2/7/2017","android","GDN App Install",0
"2/1/2017","android","Glispa App Install",723.8
"1/14/2017","android","Facebook DPA",0
"2/27/2017","android","Instagram App Install",0
"3/4/2017","android","BBM App Install",645.6
"1/25/2017","android","inMobi App Install",2514.4
"2/4/2017","android","Facebook DPA",0
"5/17/2017","android","UAC App Install",0
"3/6/2017","ios","Facebook DPA",0
"4/28/2017","ios","UAC App Install",0
"2/19/2017","android","Facebook App Install",0
"4/15/2017","android","UAC App Install",0
"5/31/2017","ios","UAC App Install",0
"5/29/2017","ios","Facebook DPA",0
"3/23/2017","android","Instagram App Install",0
"3/7/2017","ios","Facebook DPA",0
"5/21/2017","ios","Facebook DPA",0
"1/11/2017","ios","GDN App Install",0.92
"3/18/2017","android","Facebook App Install",0
"3/25/2017","ios","Facebook DPA",0
"4/6/2017","android","Facebook DPA",0
"3/25/2017","ios","BBM App Install",40.8
"2/27/2017","android","Facebook DPA",0
"3/13/2017","android","Facebook DPA",0
"5/12/2017","ios","Instagram App Install",0
"3/21/2017","ios","UAC App Install",931.48
"2/14/2017","ios","inMobi App Install",0
"2/21/2017","ios","Facebook App Install",0
"4/17/2017","android","Facebook DPA",0
"3/9/2017","android","Facebook App Install",0
"4/13/2017","android","Instagram App Install",0
"5/4/2017","android","UAC App Install",0
"4/29/2017","android","Iron Source App Install",657
"5/10/2017","android","Facebook App Install",0
"5/8/2017","ios","Mundomedia App Install",140.8
"5/8/2017","android","Facebook DPA",0
"2/5/2017","ios","Facebook DPA",0
"3/31/2017","android","Facebook DPA",0
"1/12/2017","android","BBM App Install",796.8
"1/9/2017","android","Glispa App Install",0
"2/20/2017","android","inMobi App Install",0
"1/7/2017","android","GDN App Install",11.89
"1/6/2017","ios","GDN App Install",1.74
"3/9/2017","android","Facebook DPA",0
"2/1/2017","android","Facebook DPA",0
"3/15/2017","android","Facebook App Install",0
"3/11/2017","ios","Facebook DPA",0
"5/21/2017","android","Facebook DPA",0
"3/17/2017","android","Facebook App Install",0
"5/14/2017","ios","Facebook DPA",0
"2/17/2017","android","Glispa App Install",0
"2/24/2017","android","Facebook DPA",0
"1/23/2017","android","UAC App Install",0
"5/3/2017","android","Instagram App Install",0
"1/9/2017","android","GDN App Install",9.87
"2/9/2017","android","Facebook App Install",0
"1/14/2017","ios","UAC App Install",0
"3/30/2017","ios","Mundomedia App Install",26.4
"2/6/2017","ios","UAC App Install",0
"4/13/2017","ios","Instagram App Install",0
"3/20/2017","ios","UAC App Install",895.91
"4/10/2017","android","UAC App Install",0
"2/20/2017","android","Glispa App Install",535.7
"1/22/2017","ios","UAC App Install",0
"1/9/2017","android","Instagram App Install",0
"2/12/2017","android","Facebook DPA",0
"3/16/2017","ios","UAC App Install",873.66
"3/1/2017","ios","Facebook DPA",0
"2/24/2017","android","UAC App Install",0
"4/15/2017","android","inMobi App Install",289.8
"5/31/2017","ios","GDN App Install",0
"4/17/2017","ios","Facebook App Install",0
"1/3/2017","android","Instagram App Install",0
"4/27/2017","android","inMobi App Install",352.8
"5/11/2017","ios","Facebook DPA",0
"2/4/2017","android","Facebook App Install",2411.62
"1/8/2017","android","Instagram App Install",0
"2/25/2017","ios","Facebook DPA",0
"4/27/2017","android","Facebook DPA",0
"3/31/2017","android","Instagram App Install",0
"2/10/2017","android","Instagram App Install",0
"4/2/2017","android","inMobi App Install",0
"3/24/2017","ios","Mundomedia App Install",2.2
"5/2/2017","android","UAC App Install",0
"2/23/2017","ios","BBM App Install",32.4
"3/27/2017","ios","Instagram App Install",0
"2/7/2017","ios","Facebook DPA",0
"1/31/2017","android","BBM App Install",408
"2/7/2017","android","inMobi App Install",1796.2
"5/26/2017","android","Facebook DPA",0
"5/10/2017","android","Instagram App Install",0
"4/3/2017","android","Glispa App Install",545.6
"2/14/2017","android","Glispa App Install",0
"2/28/2017","ios","UAC App Install",0
"4/6/2017","ios","inMobi App Install",0
"5/15/2017","android","Instagram App Install",0
"1/30/2017","android","BBM App Install",673.2
"5/27/2017","android","Instagram App Install",0
"1/30/2017","android","inMobi App Install",39.2
"1/9/2017","ios","Facebook App Install",0
"1/10/2017","android","UAC App Install",0
"5/11/2017","android","Instagram App Install",0
"1/23/2017","android","inMobi App Install",0
"4/4/2017","android","Instagram App Install",0
"5/13/2017","android","UAC App Install",0
"5/26/2017","ios","Facebook DPA",0
"2/27/2017","ios","inMobi App Install",0
"2/8/2017","ios","inMobi App Install",0
"1/17/2017","android","BBM App Install",598.8
"2/1/2017","android","UAC App Install",0
"2/11/2017","android","Glispa App Install",1050.5
"2/14/2017","android","Facebook App Install",0
"5/31/2017","ios","Instagram App Install",0
"2/18/2017","android","UAC App Install",0
"2/13/2017","android","UAC App Install",3798.68
"1/1/2017","android","Instagram App Install",0
"2/9/2017","ios","UAC App Install",0
"5/19/2017","android","Glispa App Install",1673.1
"2/9/2017","android","Glispa App Install",998.8
"3/19/2017","android","inMobi App Install",0
"1/11/2017","android","GDN App Install",0
"1/26/2017","ios","UAC App Install",0
"4/22/2017","ios","UAC App Install",0
"1/2/2017","android","UAC App Install",5400.12
"1/1/2017","android","Facebook DPA",0
"2/11/2017","android","Facebook App Install",0
"2/10/2017","android","UAC App Install",0
"1/5/2017","android","Facebook App Install",0
"3/12/2017","ios","Facebook DPA",0
"3/24/2017","ios","Facebook App Install",0
"5/9/2017","android","Facebook App Install",0
"4/19/2017","android","inMobi App Install",2783.2
"2/8/2017","ios","BBM App Install",27.6
"4/12/2017","android","GDN App Install",0
"1/11/2017","android","Facebook DPA",0
"2/6/2017","ios","Facebook DPA",0
"5/25/2017","ios","Facebook DPA",0
"4/17/2017","ios","Mundomedia App Install",18.7
"4/18/2017","android","Facebook App Install",0
"5/1/2017","android","inMobi App Install",316.4
"1/29/2017","android","Facebook App Install",3779.43
"5/18/2017","android","Facebook DPA",0
"5/13/2017","android","Instagram App Install",0
"5/8/2017","android","inMobi App Install",355.6
"1/19/2017","android","BBM App Install",402
"5/15/2017","ios","Facebook DPA",0
"2/10/2017","ios","UAC App Install",0
"1/19/2017","ios","UAC App Install",0
"3/29/2017","ios","UAC App Install",701.39
"1/3/2017","ios","Instagram App Install",0
"3/30/2017","android","inMobi App Install",2.8
"5/8/2017","ios","Instagram App Install",0
"1/19/2017","android","Glispa App Install",0
"4/21/2017","ios","Facebook DPA",0
"5/22/2017","ios","UAC App Install",0
"1/19/2017","android","Facebook DPA",0
"1/17/2017","android","UAC App Install",0
"4/27/2017","android","UAC App Install",0
"1/13/2017","ios","BBM App Install",48
"1/5/2017","ios","GDN App Install",2.62
"2/12/2017","android","UAC App Install",0
"1/3/2017","android","inMobi App Install",0
"5/9/2017","ios","Instagram App Install",0
"1/15/2017","android","Iron Source App Install",624.6
"5/26/2017","ios","Facebook App Install",0
"3/29/2017","ios","Facebook DPA",0
"3/21/2017","android","inMobi App Install",49
"1/25/2017","android","inMobi App Install",0
"2/11/2017","android","Glispa App Install",0
"1/21/2017","android","inMobi App Install",0
"5/30/2017","android","Facebook App Install",0
"4/13/2017","android","GDN App Install",0
"2/1/2017","android","UAC App Install",0
"5/26/2017","android","Facebook App Install",0
"2/25/2017","android","Glispa App Install",716.1
"3/8/2017","ios","inMobi App Install",0
"4/26/2017","android","Glispa App Install",0
"4/13/2017","ios","inMobi App Install",0
"5/12/2017","ios","Mundomedia App Install",280.5
"3/10/2017","ios","BBM App Install",27.6
"5/5/2017","android","UAC App Install",0
"4/9/2017","android","Instagram App Install",0
"2/25/2017","android","Glispa App Install",0
"4/20/2017","android","GDN App Install",0
"3/4/2017","android","Glispa App Install",448.8
"4/22/2017","android","inMobi App Install",2290.4
"5/12/2017","android","Facebook DPA",0
"5/27/2017","ios","Instagram App Install",0
"2/17/2017","android","GDN App Install",0
"1/18/2017","android","GDN App Install",7.87
"4/1/2017","android","Instagram App Install",0
"2/27/2017","android","Facebook DPA",0
"1/6/2017","android","Facebook App Install",0
"5/16/2017","android","Facebook App Install",0
"4/15/2017","android","GDN App Install",0
"4/5/2017","android","UAC App Install",0
"2/14/2017","android","Iron Source App Install",417.6
"2/3/2017","android","inMobi App Install",63
"4/27/2017","android","UAC App Install",0
"1/13/2017","android","GDN App Install",0
"5/3/2017","ios","Facebook DPA",0
"4/5/2017","android","Facebook App Install",0
"2/28/2017","ios","inMobi App Install",0
"4/14/2017","ios","Facebook DPA",0
"1/15/2017","android","GDN App Install",9.02
"3/19/2017","ios","UAC App Install",0
"1/9/2017","android","Facebook App Install",0
"2/14/2017","android","Instagram App Install",0
"5/4/2017","ios","inMobi App Install",0
"4/19/2017","ios","inMobi App Install",0
"1/16/2017","android","Instagram App Install",0
"4/4/2017","ios","Facebook DPA",0
"2/2/2017","ios","BBM App Install",14.4
"1/7/2017","android","Facebook App Install",4467.09
"5/21/2017","ios","BBM App Install",25.2
"1/5/2017","android","Glispa App Install",556.6
"1/31/2017","android","inMobi App Install",49
"3/9/2017","android","Facebook DPA",0
"5/17/2017","android","inMobi App Install",371
"5/24/2017","ios","Facebook App Install",0
"4/26/2017","ios","Facebook App Install",160.3
"1/29/2017","ios","Facebook DPA",0
"1/21/2017","ios","Facebook DPA",0
"4/17/2017","android","Facebook DPA",0
"3/16/2017","android","Facebook App Install",3196.62
"2/20/2017","android","Glispa App Install",0
"3/9/2017","android","Facebook DPA",0
"1/3/2017","ios","UAC App Install",0
"2/10/2017","android","Facebook App Install",0
"3/23/2017","ios","inMobi App Install",0
"4/23/2017","android","UAC App Install",0
"4/26/2017","ios","UAC App Install",0
"1/1/2017","android","Facebook App Install",0
"3/27/2017","ios","Instagram App Install",0
"1/1/2017","android","UAC App Install",5440.67
"5/5/2017","ios","Mundomedia App Install",169.4
"2/19/2017","android","Facebook App Install",3510.18
"4/21/2017","android","Facebook DPA",0
"1/28/2017","android","Facebook DPA",0
"1/17/2017","android","Glispa App Install",0
"4/21/2017","android","Facebook App Install",6007.07
"3/8/2017","android","GDN App Install",0
"4/23/2017","android","Facebook App Install",0
"4/20/2017","android","Glispa App Install",1050.5
"4/22/2017","android","UAC App Install",0
"5/14/2017","android","Glispa App Install",0
"3/29/2017","android","Facebook DPA",0
"1/20/2017","android","Iron Source App Install",657.9
"2/1/2017","ios","BBM App Install",25.2
"5/6/2017","android","Iron Source App Install",726.3
"2/2/2017","android","BBM App Install",576
"1/25/2017","android","Facebook DPA",0
"3/20/2017","android","Facebook App Install",0
"4/16/2017","android","BBM App Install",308.4
"3/18/2017","ios","Instagram App Install",0
"3/8/2017","ios","UAC App Install",0
"1/16/2017","ios","inMobi App Install",0
"2/17/2017","android","Glispa App Install",0
"3/10/2017","ios","UAC App Install",915.65
"1/26/2017","ios","Facebook DPA",0
"3/24/2017","android","GDN App Install",0
"1/25/2017","android","Iron Source App Install",759.6
"2/3/2017","android","Facebook DPA",0
"5/25/2017","ios","inMobi App Install",34
"2/8/2017","android","Iron Source App Install",520.2
"3/7/2017","android","inMobi App Install",50.4
"4/13/2017","android","Facebook DPA",0
"2/1/2017","ios","Facebook App Install",0
"2/25/2017","ios","Facebook DPA",0
"4/18/2017","ios","Facebook DPA",0
"1/30/2017","android","Iron Source App Install",693
"2/6/2017","android","inMobi App Install",42
"4/14/2017","android","UAC App Install",0
"4/12/2017","ios","UAC App Install",918.88
"1/29/2017","android","inMobi App Install",49
"5/17/2017","ios","UAC App Install",0
"4/28/2017","ios","BBM App Install",21.6
"4/19/2017","ios","UAC App Install",0
"1/15/2017","ios","Instagram App Install",0
"2/4/2017","android","Iron Source App Install",441
"4/6/2017","ios","UAC App Install",0
"4/1/2017","android","inMobi App Install",7
"3/10/2017","ios","Facebook App Install",0
"4/29/2017","android","inMobi App Install",329
"2/6/2017","android","inMobi App Install",2126.6
"3/14/2017","android","Facebook App Install",0
"1/14/2017","ios","Facebook App Install",0
"2/28/2017","ios","UAC App Install",1118.2
"1/31/2017","android","Facebook App Install",0
"4/21/2017","android","Facebook App Install",0
"5/2/2017","ios","UAC App Install",0
"5/13/2017","android","inMobi App Install",2529.8
"4/7/2017","android","Facebook App Install",0
"2/27/2017","android","BBM App Install",902.4
"2/18/2017","android","UAC App Install",0
"3/30/2017","ios","UAC App Install",0
"4/1/2017","android","Facebook App Install",0
"1/22/2017","android","UAC App Install",2187.03
"5/4/2017","android","Instagram App Install",0
"5/24/2017","ios","inMobi App Install",32.3
"3/26/2017","ios","Facebook DPA",0
"4/4/2017","android","Facebook DPA",0
"2/11/2017","ios","Facebook DPA",0
"2/13/2017","android","Facebook App Install",0
"1/24/2017","android","Facebook App Install",0
"1/31/2017","ios","UAC App Install",0
"1/14/2017","android","Glispa App Install",1090.1
"1/17/2017","ios","Instagram App Install",0
"1/24/2017","android","Glispa App Install",0
"5/19/2017","ios","Facebook App Install",0
"2/1/2017","ios","inMobi App Install",0
"4/14/2017","ios","Instagram App Install",0
"4/26/2017","ios","inMobi App Install",0
"3/18/2017","android","GDN App Install",0
"3/12/2017","ios","Facebook DPA",0
"4/19/2017","ios","Glispa App Install",0
"2/5/2017","android","inMobi App Install",2009
"4/30/2017","ios","Instagram App Install",0
"5/7/2017","ios","Facebook DPA",0
"5/30/2017","android","Glispa App Install",0
"3/15/2017","ios","UAC App Install",0
"2/12/2017","android","Facebook App Install",0
"1/23/2017","ios","Facebook DPA",0
"2/23/2017","android","Facebook App Install",0
"3/9/2017","android","Glispa App Install",1113.2
"5/14/2017","ios","Facebook App Install",350.97
"4/16/2017","android","Facebook App Install",0
"2/14/2017","android","Facebook DPA",0
"3/9/2017","ios","inMobi App Install",0
"4/21/2017","ios","Facebook DPA",0
"5/3/2017","android","Instagram App Install",0
"4/4/2017","ios","Facebook App Install",0
"5/29/2017","ios","Instagram App Install",0
"3/26/2017","android","UAC App Install",0
"2/12/2017","android","Iron Source App Install",396
"4/15/2017","ios","Facebook App Install",0
